getuid32,getpid,epoll_wait,ioctl,futex,access,getConnectionInfo,recvfrom,fcntl64,pread64,Class
179,167,189,4462,5140,472,0,103,262,44,4
54,40,50,297,66,60,0,0,219,56,4
91,90,126,201,565,31,0,47,75,96,4
357,328,398,2769,2269,731,7,186,2081,603,4
54,39,49,341,79,88,0,0,317,84,4
96,58,43,421,304,96,0,13,299,74,4
1981,2024,3953,2409,3437,46,0,2667,257,31,4
295,286,282,2252,2138,397,9,165,801,163,4
580,524,615,4895,4155,1038,16,162,2219,550,4
318,283,283,1477,1828,412,10,139,349,104,4
1919,1941,7102,243,4535,44,0,1015,357,7,4
121,119,166,228,535,20,0,36,77,49,4
163,161,200,512,1111,75,2,99,131,11,4
55,40,51,340,86,88,0,0,317,84,4
1046,1130,1402,2407,1190,163,5,1356,522,223,4
1,2,0,0,1,10,0,0,3,0,4
91,71,117,136,1897,39,0,0,74,8,4
184,174,294,442,132,9,0,276,7,36,4
159,146,141,1819,2431,375,6,9,890,107,4
213,200,196,583,290,10,0,389,69,67,4
1393,1415,6493,239,4188,44,0,1009,362,7,4
33,17,16,44,55,5,0,0,5,1,4
48,33,16,113,2170,59,1,1,168,53,4
55,40,51,342,79,86,0,0,310,82,4
2846,2867,7363,4114,2154,54,0,3563,231,41,4
124,126,160,317,75454,20,0,81,77,58,4
358,329,396,2678,2171,681,8,190,1895,538,4
22,9,3,36,44,4,0,0,5,1,4
1029,1112,1384,2323,1442,163,3,1264,520,224,4
33,17,16,44,62,5,0,0,5,1,4
45,31,25,154,125,6,0,1,10,4,4
2140,2166,3789,5535,4377,229,1,5658,980,197,4
121,112,93,384,273,103,0,104,328,113,4
1,2,0,0,1,10,0,0,3,0,4
408,384,489,1706,2612,699,4,79,1346,398,4
54,40,47,291,76,60,0,0,219,56,4
18,8,2,28,45,3,0,0,5,1,4
488,435,547,3762,2490,897,11,138,1763,416,4
301,293,292,2208,2493,383,9,163,741,149,4
359,330,390,2659,2177,721,8,188,2043,590,4
357,328,396,2758,2054,691,8,184,1932,551,4
5189,5164,8137,11117,7937,1171,43,8307,2681,764,4
311,300,276,2900,2997,402,15,156,797,159,4
55,40,51,338,70,88,0,0,317,84,4
51,42,475,174,289,33,0,734,26,17,4
122,135,135,506,1068,201,3,6,455,98,4
43,31,23,142,142,7,0,1,10,1,4
105316,105288,105482,1364,461,44,0,1126,117,130,4
1,2,0,0,1,9,0,0,3,0,4
758,577,734,2691,421,39,0,849,90,43,4
18,8,2,31,30,3,0,0,5,1,4
43,31,23,140,143,7,0,1,10,1,4
737,748,4365,170,2771,41,0,758,186,8,4
785,818,1171,2037,1691,210,4,1126,323,94,4
1333,1355,6408,250,4657,44,0,1034,361,7,4
740,772,1053,1990,1580,210,4,955,323,94,4
203,206,257,811,1248,479,2,21,808,230,4
602,543,644,5015,3711,1058,16,155,2229,550,4
54,40,49,295,69,60,0,0,219,56,4
1366,1491,6376,921,7257,89,0,512,855,25,4
77,70,205,197,120,8,0,398,9,20,4
54,39,49,357,78,94,0,0,338,90,4
44,30,35,146,57,20,0,0,79,16,4
120,132,139,433,13442,158,3,4,275,45,4
22,9,3,41,50,4,0,0,5,1,4
357,327,404,2726,2297,721,8,177,2043,590,4
55,40,51,352,81,86,0,0,310,82,4
1457,1512,1803,4038,1624,166,3,2760,526,243,4
709,742,999,1966,1553,202,4,911,338,94,4
810,831,922,2839,3794,319,0,1938,861,399,4
364,333,409,2703,2289,687,9,184,1859,525,4
1749,1770,6888,229,4755,44,0,995,364,6,4
25,9,3,74,38,3,0,0,5,2,4
95,109,126,220,779,52,0,49,204,52,4
45,31,25,150,131,6,0,1,10,4,4
1519,1503,1509,1618,8190,19,0,1678,50,21,4
59,48,24,207,3841,66,1,3,32,2,4
201,204,270,783,1402,486,2,19,794,230,4
128,59,63,342,4060,118,2,0,56,12,4
21,9,3,38,42,8,0,0,5,1,4
309,299,317,2376,2459,411,9,164,839,176,4
227,206,189,3775,7811,460,79,298,3430,516,4
2650,2633,3648,4734,568,36,0,5173,114,20,4
33,17,17,44,62,5,0,0,11,1,4
124,126,160,257,587,20,0,70,77,37,4
359,330,395,2693,2464,681,8,186,1896,538,4
1,2,0,0,3,9,0,0,3,0,4
26558,26593,30678,811,4646,54,0,1089,410,59,4
203,190,180,555,265,10,0,359,68,67,4
54,40,48,300,69,60,0,0,219,56,4
355,325,385,2693,2344,681,8,184,1895,538,4
140,62,68,353,525,98,2,0,54,11,4
249,229,238,4049,6081,507,74,296,3583,578,4
23,20,3,69,114,25,0,0,13,4,4
31,22,7,146,25835,12,2,6,109,27,4
1294,1316,6501,234,4833,44,0,1015,360,7,4
203,217,263,776,1141,474,2,18,798,230,4
1597,1618,6830,225,4552,44,0,995,364,6,4
191,113,101,1140,956,75,1,37,113,33,4
683,701,4198,297,2856,41,0,830,190,15,4
25,9,3,77,38,3,0,0,5,2,4
14979,15013,19339,823,4853,54,0,1086,409,61,4
109,95,94,332,393,44,0,86,45,51,4
277,269,332,921,12944,451,2,87,251,40,4
111,97,94,328,428,44,0,86,45,51,4
212,206,321,531,242,13,0,325,14,29,4
369,338,416,2770,2479,777,8,185,2191,642,4
72,74,110,147,1871,85,0,0,77,5,4
55,40,51,336,79,86,0,0,310,82,4
772,793,846,2746,4243,319,0,1809,860,408,4
23,24,3,244,313,10,0,182,15,0,4
212,177,89,1338,1317,239,12,170,200,107,4
24,10,3,72,51,11,0,0,7,26,4
754,570,724,2554,336,39,0,858,90,43,4
358,328,400,2704,2086,691,8,175,1932,551,4
1032,1018,1454,2688,4093,572,9,318,1878,293,4
109,76,98,538,700,91,0,8,322,56,4
609,558,652,4960,3587,1408,20,170,3617,1035,4
56,42,46,318,65,72,0,0,261,68,4
43,31,23,143,134,7,0,1,10,1,4
44,30,23,162,135,6,0,1,10,4,4
45,31,25,156,145,6,0,1,10,4,4
54,39,49,335,72,88,0,0,317,84,4
29,9,3,191,67,37,0,0,116,2,4
33,17,15,47,57,5,0,0,5,1,4
1150,1108,1900,2987,560,5,0,2382,7,67,4
8532,8320,12483,12705,3589,450,8,13663,554,173,4
1,2,0,0,1,3,0,0,3,0,4
44,35,490,2104,1191,44,0,736,7,95,4
24,10,3,76,48,11,0,0,7,26,4
1,2,0,0,1,9,0,0,3,0,4
178,151,117,537,22868,219,0,53,650,309,4
5470,5541,12523,6546,7626,51,0,8534,569,76,4
1660,1682,6877,238,4481,44,0,1002,363,6,4
1372,1393,6453,231,4774,44,0,1002,365,6,4
2014,1624,1522,3789,626,20,0,1389,137,444,4
55,40,51,336,73,88,0,0,317,84,4
44,34,444,98,54,5,0,732,8,16,4
322,251,719,471,355,118,0,913,280,212,4
25,9,3,81,32,3,0,0,5,2,4
45,31,24,151,142,6,0,1,10,4,4
1315,1314,1407,4160,493,30,1,4791,80,13,4
1455,1477,6554,233,4390,44,0,1004,365,6,4
1357,1379,6721,240,4252,44,0,996,367,6,4
54,39,48,336,78,94,0,0,338,90,4
5239,5307,11716,6509,7671,51,0,8669,577,76,4
53,41,456,160,122,14,0,739,49,3,4
204,220,248,379,1634,22,0,122,81,38,4
593,470,555,2628,594,13,0,184,89,8,4
46,32,27,101,116,5,0,11,7,28,4
59,48,23,204,3934,66,1,3,32,2,4
308,304,265,2755,2883,378,14,166,691,132,4
358,330,400,2725,2184,681,8,188,1895,538,4
95,73,100,474,599,69,0,8,279,56,4
1,2,0,0,1,10,0,0,3,0,4
249,228,235,4108,4430,518,76,297,3629,591,4
19,9,3,31,43,3,0,0,5,1,4
301,287,293,2093,2812,409,8,143,730,149,4
419,412,689,596,2198,146,3,26,491,109,4
136,85,53,284,544,184,0,7,196,105,4
161,105,89,745,3423,492,0,65,101,95,4
47,33,27,104,150,5,0,8,7,24,4
33,17,16,45,68,5,0,0,5,1,4
40,30,7,171,279,28,2,0,19,17,4
145,148,190,287,864,22,0,120,77,39,4
359,331,395,2796,2510,681,8,187,1895,538,4
310,309,275,2865,2978,462,13,170,694,134,4
55,40,52,338,60,88,0,0,317,84,4
690,726,956,1937,1588,291,4,917,546,156,4
1332,1354,6675,241,4705,44,0,1002,365,6,4
27982,28001,39951,2020,121489,219,1,513,827,139,4
184,133,135,547,1095,435,1,41,137,73,4
6167,6239,12887,7182,8058,51,0,9959,565,68,4
607,631,667,2644,2827,282,0,1584,839,386,4
745,766,976,2301,1817,297,2,770,680,223,4
235,225,277,34025,3520,163,7,244,253,58,4
22,9,3,41,29,4,0,0,5,1,4
87,69,81,800,3782,309,0,0,67,1,4
143,145,189,328,510,20,0,121,77,37,4
18,8,2,31,44,3,0,0,5,1,4
91,89,120,213,488,31,0,48,75,96,4
127,136,140,449,1293,146,3,5,211,20,4
33,17,15,49,53,5,0,0,11,1,4
157,152,57,552,1078,196,3,12,555,161,4
45,31,24,158,132,6,0,1,10,4,4
317,295,279,2774,2418,465,15,170,699,134,4
5094,5083,8015,11666,6617,1065,39,8714,2277,655,4
234,213,217,3814,3810,500,77,301,3589,568,4
5685,5226,9451,3785,246,5,0,3650,13,35,4
33,17,16,44,68,5,0,0,5,1,4
1411,1061,1494,4115,2335,1279,0,236,468,240,4
77,53,47,255,296,48,1,3,37,31,4
363,332,411,2769,2134,737,8,174,2044,590,4
64,55,477,157,121,18,0,733,12,20,4
1306,1259,1994,3311,804,50,0,2414,89,60,4
685,709,741,2943,3137,282,0,1888,839,383,4
203,205,262,747,1338,476,2,18,798,230,4
55,41,44,188,77,8,0,0,7,2,4
1691,1678,2318,3800,2343,350,6,2901,998,179,4
75,64,74,3046,7019,27,2,2,74,2,4
55,40,52,337,63,86,0,0,310,82,4
77,67,506,195,147,21,0,744,14,9,4
251,228,304,855,9749,413,2,61,282,40,4
207,209,259,775,1360,484,2,19,804,230,4
482,506,597,786,1277,29,0,315,87,91,4
1462,1477,7263,2941,13200,1211,0,1037,802,38,4
45,31,24,154,122,6,0,1,10,4,4
305,296,295,2148,2174,385,9,178,730,149,4
1881,1926,3644,2570,3511,46,0,2890,259,31,4
306,256,500,1628,2618,603,4,76,629,175,4
249,247,308,395,6188,8,0,311,10,31,4
131,115,132,482,168,103,0,0,350,109,4
1646,1668,6853,232,4289,44,0,1002,357,6,4
86,80,60,308,165,22,0,175,63,6,4
714,520,684,2487,358,47,0,853,91,52,4
304,293,296,2273,2091,387,9,166,730,149,4
144,146,190,291,495,22,0,112,77,48,4
18,8,2,27,51,3,0,0,5,1,4
46,34,29,120,117,6,0,15,7,36,4
110,116,655,272,527,27,0,794,82,41,4
484,307,247,1821,4207,856,3,235,1977,610,4
97,88,137,488,821,62,0,2,85,6,4
317,296,393,1378,11119,499,2,68,431,105,4
201,204,259,751,1491,476,2,18,798,230,4
333,320,315,1020,272,10,0,874,68,67,4
262,241,282,4044,4068,508,76,301,3589,580,4
5625,5689,12220,6602,8004,50,0,8618,544,76,4
37371,13859,13844,79366,8069,5,0,22,10,4,4
1,2,0,0,1,7,0,0,3,0,4
1528,1549,6617,227,4403,44,0,1005,367,6,4
21,9,3,30,39,8,0,0,5,1,4
831,821,1920,2028,144,5,0,2285,8,21,4
1403,1424,6706,237,4298,44,0,1002,366,6,4
303,291,291,2165,2274,387,9,161,730,149,4
208,210,266,795,1273,514,2,18,810,230,4
205,207,268,745,1220,476,2,20,784,230,4
25,14,4,75,78,6,1,0,9,2,4
585,531,615,4986,4391,1053,17,144,2218,546,4
1480,1535,1829,4185,1699,166,3,2858,524,244,4
99,61,46,435,314,96,0,13,299,74,4
126,135,140,411,12797,139,4,5,209,19,4
42,28,31,127,57,8,0,0,7,2,4
1054,1039,1518,2666,4649,580,8,355,1861,293,4
55,40,51,345,79,92,0,0,331,88,4
55,40,51,345,85,94,0,0,338,90,4
361,331,414,2719,2082,701,8,185,1969,564,4
454,412,478,3241,3564,773,12,136,1272,225,4
1,2,0,0,1,9,0,0,3,0,4
302,292,287,2269,2248,419,9,157,839,176,4
135,88,55,275,608,179,0,7,196,107,4
240,204,174,1235,1973,474,5,195,1259,400,4
211,163,187,969,2948,326,4,188,836,187,4
4957,4932,7875,10888,5650,1033,34,8551,2439,705,4
303,290,310,2162,2546,387,9,169,731,149,4
26,11,7,45,69,8,0,0,7,2,4
706,739,992,1914,1663,210,4,907,322,94,4
1083,907,2180,2612,1582,77,0,1070,316,58,4
1523,1507,1528,1586,8181,19,0,1666,50,21,4
45,33,28,147,132,7,0,1,10,1,4
534,548,1586,306,1693,87,0,97,414,48,4
31,23,17,46,66,9,0,0,7,1,4
320,336,454,760,588,20,0,516,83,63,4
212,198,222,3530,3608,341,77,86,2154,384,4
2001,1603,1497,3778,499,20,0,1317,138,454,4
176,174,221,295,6327,8,0,195,10,31,4
311,311,265,2988,2468,468,14,149,697,134,4
166,159,126,852,1515,173,6,94,118,29,4
121,148,54,856,1267,135,1,32,554,238,4
1474,1496,6632,228,4524,44,0,996,368,6,4
2118,2153,6615,872,5044,54,0,1074,409,60,4
291,284,269,2133,2347,384,8,169,723,149,4
64,43,19,749,290,80,0,3,6,11,4
187,174,171,497,1045,10,0,292,68,67,4
287,273,264,2011,2285,390,9,131,675,132,4
45,31,24,149,126,6,0,1,10,4,4
54,37,34,227,186,34,1,1,94,2,4
104,101,99,274,1422,194,0,1,269,29,4
1294,1317,6329,258,4671,44,0,1016,359,7,4
203,197,232,581,1342,248,2,10,178,42,4
113,122,129,347,9403,136,1,2,189,19,4
168,153,669,390,1264,154,0,735,136,34,4
33,17,15,47,56,5,0,0,5,1,4
138,140,181,320,442,22,0,126,77,26,4
825,815,1912,1989,131,5,0,2270,8,21,4
5918,5988,12522,7348,8121,51,0,9786,570,72,4
1,2,0,0,1,3,0,0,3,0,4
303,291,291,2148,2460,385,9,171,731,148,4
63,54,73,576,827,138,1,4,311,85,4
203,205,268,751,3580,476,2,18,790,230,4
211,193,251,573,993,254,2,14,161,42,4
585,560,639,5224,3905,1038,18,169,2220,550,4
3332,3381,11246,1091,9360,50,0,1678,517,70,4
121234,121205,121296,891,424,44,0,673,116,130,4
63,73,19,174239,1425,76,120110,9,30,12,4
211,198,190,597,337,10,0,386,68,67,4
2513,2496,3489,4590,555,35,0,4895,112,20,4
78,108,39,180784,1179,61,130076,34,34,10,4
130,141,145,496,3953,181,3,7,381,72,4
362,348,356,1114,261,10,0,994,68,67,4
141,143,185,310,482,20,0,114,77,42,4
359,330,395,2655,2578,691,8,186,1932,551,4
246,226,251,4082,2898,511,76,301,3639,584,4
45,31,24,155,132,6,0,1,10,4,4
1210,1232,3608,209,3260,44,0,282,363,6,4
55,40,51,340,69,90,0,0,324,86,4
1,2,0,0,1,9,0,0,3,0,4
69,62,49,489,1067,55,7,39,101,28,4
584,529,651,5069,4562,1038,17,177,2217,550,4
130,132,187,300,403,22,0,121,77,17,4
54,40,44,181,71,8,0,0,7,2,4
517,489,642,2576,3468,550,8,6,1384,461,4
1,2,0,0,1,9,0,0,3,0,4
357,327,397,2759,2335,691,8,181,1932,551,4
769,790,836,2976,4039,311,0,2032,858,399,4
854,895,1614,1712,1539,48,0,1260,262,115,4
680,713,972,1864,1529,218,4,866,346,94,4
27,13,10,53,81,20,0,0,79,16,4
125235,125215,125440,1667,1113,44,0,1561,131,130,4
1382,1363,1770,1087,36468,26,0,131,58,163,4
170,174,430,551,923,50,0,469,78,93,4
212,165,167,817,1733,494,3,49,214,86,4
58,46,494,166,191,5,0,741,9,26,4
294,295,233,2816,2179,465,14,147,689,130,4
408,333,890,2799,4989,1291,18,787,4200,1179,4
55,40,53,354,78,88,0,0,317,84,4
1415,1436,6764,245,5094,44,0,1002,364,6,4
1508,1492,1507,1608,8248,19,0,1673,50,21,4
365,334,406,2703,2301,685,8,172,1925,538,4
55,40,51,346,72,86,0,0,310,82,4
165,164,239,377,590,28,1,49,84,18,4
47,28,30,90,50,3,0,0,5,25,4
41,23,23,85,40,5,0,8,6,2,4
1453,1474,6762,264,4988,44,0,1039,361,7,4
589,561,655,4884,4924,1052,18,179,2216,550,4
142,144,197,337,543,20,0,118,77,37,4
1221,1208,2662,2886,2051,48,0,2107,194,40,4
45,31,23,152,412,6,0,1,10,4,4
205,113,86,991,1912,679,85,1226,1425,424,4
42,28,27,122,68,8,0,0,7,2,4
1598,1620,6854,231,4768,44,0,1002,365,6,4
6455,6526,13125,7691,8938,53,0,10228,592,72,4
1234,1256,6405,239,4597,44,0,1010,361,7,4
207,209,271,816,1559,480,2,18,802,230,4
124,126,163,246,543,20,0,44,77,64,4
129,140,139,487,1062,181,3,6,380,72,4
44,35,469,2122,1193,44,0,736,7,95,4
357,340,397,2744,2311,685,8,176,1957,551,4
40,22,6,215,235,35,2,3,57,6,4
138,140,188,275,465,20,0,120,77,47,4
762,580,738,2660,364,39,0,877,90,43,4
218,216,780,666,1175,274,2,735,187,42,4
295,283,289,2117,2414,373,9,174,659,135,4
1294,1341,1611,3371,1280,151,3,2268,458,244,4
113,96,110,395,386,208,0,0,683,224,4
1182,1198,3416,422,3151,84,0,320,438,15,4
1,2,0,0,1,10,0,0,3,0,4
54,39,49,352,87,90,0,0,324,86,4
1956,1557,1479,3664,538,22,0,1246,138,442,4
107,88,646,196,691,43,0,732,76,9,4
547,564,4077,294,2794,41,0,826,190,15,4
55,40,51,343,76,88,0,0,317,84,4
125,135,124,446,2101,152,4,8,278,33,4
19,9,3,28,33,3,0,0,5,1,4
1379,1400,6407,282,4616,44,0,1039,361,7,4
310,299,295,2107,2201,411,9,163,749,149,4
55,40,50,338,72,88,0,0,317,84,4
24,10,3,75,74,11,0,0,7,26,4
28,21,10,109,112,52,0,2,165,44,4
3752,3770,4511,463,7172,54,0,226,389,42,4
2600,2583,3576,4725,598,36,0,5071,111,20,4
49,34,32,161,357,22,0,1,54,2,4
1517,1501,1516,1603,8617,19,0,1697,50,21,4
353,404,567,15548,33707,2449,4,664,8181,2518,4
253,232,240,3936,2758,508,77,301,3592,580,4
552,489,569,4808,3215,1376,18,125,3638,1057,4
221,207,230,601,412,14,0,141,20,83,4
214,178,128,756,1524,356,4,43,775,178,4
123,112,101,373,380,6,0,85,12,68,4
5110,5066,8090,10955,7404,1062,36,8463,2473,713,4
925,875,1695,2283,2451,293,6,1382,637,173,4
358,329,411,2732,2521,727,8,181,2096,603,4
132,134,183,298,455,22,0,132,77,17,4
129,59,64,335,2555,126,4,0,56,10,4
119,129,136,391,8372,138,3,4,199,19,4
236,223,218,672,293,10,0,488,68,67,4
269,267,368,467,6974,8,0,375,10,31,4
467,474,762,308,2423,26,0,79,79,46,4
29,14,12,67,70,20,0,0,79,16,4
18,8,2,27,40,3,0,0,5,1,4
55,40,52,342,88,90,0,0,324,86,4
135,109,158,332,947,71,1,6,198,35,4
44,30,24,151,141,6,0,1,10,4,4
25,9,3,76,43,3,0,0,5,2,4
72,48,26,292,698,48,3,7,74,3,4
203,205,267,753,1076,476,2,20,784,230,4
571,583,4223,168,2919,41,0,763,186,8,4
250,229,244,3988,4230,514,81,87,2749,589,4
448,407,439,3108,3122,786,10,112,1317,247,4
78,61,49,246,199,13,0,16,9,8,4
121,132,136,443,6312,179,1,5,368,72,4
55,40,51,340,72,88,0,0,317,84,4
9229,9270,14025,40590,42722,40,0,13055,94,38,4
612,582,641,5107,4366,1430,18,136,3615,1029,4
201,203,260,757,1005,486,2,18,827,243,4
1499,1520,6766,249,4651,44,0,1024,361,7,4
133,117,131,501,240,103,0,0,350,109,4
55,40,51,355,81,92,0,0,331,88,4
218,230,278,813,3383,501,5,18,798,231,4
5156,5112,8167,10882,6649,1053,34,8424,2428,700,4
2014,2040,7374,994,4522,44,0,1863,359,23,4
64,56,475,145,116,18,0,733,12,20,4
33,24,4,145,276,33,0,0,51,17,4
2567,2550,3482,4631,586,36,0,5003,111,20,4
114,103,558,233,243,35,0,811,23,41,4
302,289,290,2123,2556,387,9,167,730,149,4
25,9,3,80,41,3,0,0,5,2,4
2098,2123,7544,993,4322,44,0,1840,359,23,4
45,31,24,152,125,6,0,0,6,4,4
59,48,23,209,1704,66,1,3,32,2,4
42,28,28,117,78,8,0,0,7,2,4
1367,1389,6581,272,4841,44,0,1036,360,7,4
0,0,0,0,0,0,0,0,0,0,4
524,92,83,540,554,147,0,20,225,60,4
214,227,279,833,1553,501,5,18,802,231,4
147,149,201,352,602,20,0,134,77,37,4
363,310,361,2465,2968,1068,21,46,3741,1033,4
468,462,775,853,1187,77,5,486,128,50,4
18,8,2,27,45,3,0,0,5,1,4
551,486,598,4723,3180,1355,16,132,3558,1031,4
357,327,399,2635,2208,671,8,182,1859,525,4
760,688,3395,1187,1842,285,1,47,1071,234,4
306,298,303,2385,2635,387,9,174,730,149,4
315,274,347,2412,1750,643,7,164,1879,548,4
5055,5045,7945,10921,8596,1082,41,8041,2361,659,4
29,15,7,119,242,3,0,5,6,36,4
2114,2142,12336,2777,7745,52,0,3164,415,43,4
119,109,110,357,262,57,0,113,92,37,4
4503,4517,8057,200,2597,22,0,775,93,9,4
39,31,3,529,1203,23,0,2,128,2,4
122,125,139,242,480,20,0,41,77,64,4
2658,2642,3612,4722,477,36,0,5190,107,20,4
313,311,270,3001,2812,451,13,166,694,134,4
28,14,12,41,40,4,0,0,5,1,4
158,147,144,1813,2947,370,6,7,886,107,4
42,28,27,122,66,8,0,0,7,2,4
4720,4703,7447,10502,5527,981,37,8128,2158,605,4
246,226,244,3946,3879,499,76,301,3564,570,4
44,30,23,151,130,6,0,1,10,4,4
54,39,50,352,75,94,0,0,338,90,4
359,330,396,2745,2111,731,8,185,2080,603,4
33,17,16,49,94,5,0,0,5,1,4
367,336,411,2713,2332,701,8,175,1956,551,4
450,380,440,3502,2911,722,17,129,1129,182,4
53,33,37,99,68,3,0,0,5,30,4
98,75,91,481,584,58,0,12,231,41,4
3826,3828,5760,20255,577,34,0,15148,76,46,4
482,429,542,3740,2974,897,11,133,1762,416,4
54,39,49,337,72,88,0,0,317,84,4
138,141,174,314,433,22,0,126,77,24,4
54,40,51,306,70,60,0,0,219,56,4
48,50,28,128,144,7,2,12,20,3,4
24,10,5,40,84,8,0,0,7,2,4
24,10,3,69,55,11,0,0,7,26,4
45,36,493,2085,1178,44,0,736,7,95,4
144,146,198,290,442,22,0,116,77,29,4
303,292,315,2185,2420,387,9,169,730,149,4
27,13,10,56,78,20,0,0,79,16,4
356,327,397,2689,2149,681,8,191,1896,538,4
44,35,468,2110,1243,44,0,736,7,95,4
1836,1881,3558,2360,3080,46,0,2664,259,27,4
123,116,567,311,523,39,0,904,56,19,4
96,58,41,422,306,96,0,13,299,74,4
5452,5452,8620,11548,7425,1071,41,8750,2313,659,4
25,9,3,78,41,3,0,0,5,2,4
356,327,396,2734,1999,705,8,183,2030,577,4
60,49,23,217,368,66,1,3,32,2,4
363,310,825,2418,4819,1196,9,770,4211,1177,4
258,179,168,661,1294,541,0,49,347,167,4
260,209,272,985,1277,293,6,207,763,302,4
220,206,244,649,674,630,3,252,3969,827,4
133,117,133,457,184,103,0,0,350,109,4
2581,2564,3558,4734,570,35,0,5031,111,20,4
1144,1102,1795,3349,1473,7,0,2117,9,125,4
363,331,413,2637,1956,695,8,170,1963,551,4
717,750,980,2045,1855,283,4,910,558,156,4
1453,1474,6554,242,5094,44,0,1000,367,6,4
132,155,149,520,8620,179,3,7,395,72,4
22,9,3,38,44,4,0,0,5,1,4
55,40,51,351,76,92,0,0,331,88,4
261,238,287,1074,758,445,2,68,249,39,4
1,2,0,0,1,9,0,0,3,0,4
55,41,47,316,66,72,0,0,261,68,4
78,65,56,2247,293,14,0,32,6,11,4
6065,6063,10127,14357,247,22,0,13959,13,69,4
135,137,194,311,493,20,0,145,77,17,4
631,576,598,7034,6103,1729,52,251,5653,1569,4
175,166,273,423,160,5,0,269,7,48,4
186,169,216,889,581,112,2,0,305,80,4
264,244,273,4480,3084,565,88,347,4123,659,4
1246,1268,6352,264,4886,44,0,1029,362,7,4
486,481,1065,313,1572,41,0,423,74,38,4
2199,2234,6679,821,4890,54,0,1087,408,58,4
295,284,286,2178,2734,387,9,160,729,149,4
27,13,10,53,69,20,0,0,79,16,4
21,9,3,31,45,8,0,0,5,1,4
55,40,51,347,69,90,0,0,324,86,4
109,93,108,426,287,208,0,0,683,224,4
319,346,288,2898,2505,383,15,176,694,134,4
719,515,681,2635,281,45,0,786,91,50,4
299,311,297,2201,2503,387,9,163,729,149,4
37,30,16,95,160,22,1,2,22,1,4
61,50,26,206,4866,66,1,3,43,2,4
302,293,259,2719,2601,380,13,157,686,132,4
26,11,5,83,44,12,0,0,42,3,4
98,60,47,436,336,96,0,13,299,74,4
164,163,234,371,999,28,1,57,84,18,4
747,565,723,2514,398,39,0,856,88,43,4
366,334,407,2678,2095,691,8,168,1919,538,4
2377,2379,3446,4518,5910,49,0,4944,234,380,4
5722,5791,12413,7362,7596,51,0,9751,569,72,4
21,9,3,35,31,8,0,0,5,1,4
264,265,247,2046,2172,337,8,155,676,143,4
24,10,3,85,66,9,0,0,42,1,4
361,388,332,1042,2874,3446,0,210,1417,467,4
148,151,195,304,494,22,0,128,77,33,4
662,686,707,2816,2738,282,0,1798,839,386,4
53,39,43,276,75,60,0,0,219,56,4
1391,1438,1706,3801,1515,151,3,2636,459,244,4
1488,1512,6573,227,4609,44,0,1016,354,7,4
125,84,118,564,610,91,0,8,322,56,4
46,22,16,140,1612,30,0,0,45,4,4
1014,1072,1339,2342,1019,148,3,1313,462,221,4
603,472,567,2675,636,14,0,184,89,9,4
328,330,282,3055,2568,479,13,158,769,148,4
45,31,24,153,119,6,0,1,10,4,4
26,97,10,95,1966,43,0,0,159,31,4
217,217,277,829,1230,503,5,21,784,231,4
157,149,154,441,1277,183,8,81,509,95,4
99,95,134,373,592,93,1,3,298,53,4
126,122,171,693,925,171,1,3,571,131,4
152,131,148,577,266,126,3,0,354,111,4
98,97,308,243,527,27,0,411,74,42,4
98,97,304,251,417,27,0,420,74,42,4
710,514,679,2498,291,43,0,823,91,48,4
54,40,50,300,57,60,0,0,219,56,4
9350,9226,13326,12240,2473,467,22,13344,1164,377,4
21,9,3,33,44,8,0,0,5,1,4
1517,1501,1525,1460,8293,19,0,1490,50,21,4
360,330,412,2753,2130,681,8,182,1895,538,4
5913,5983,12788,7969,8422,51,0,10276,565,72,4
98,94,131,392,560,93,1,3,299,53,4
18,8,2,32,25,3,0,0,5,1,4
44,32,26,143,122,7,0,1,10,1,4
106,90,84,299,263,44,0,78,45,51,4
51,37,37,105,170,7,0,16,7,8,4
51,37,43,168,84,8,0,0,7,2,4
56,40,46,342,44,76,0,0,268,70,4
206,243,162,1256,2834,288,48,58,1293,203,4
108,76,93,527,639,102,0,12,370,71,4
1160,1147,1159,4029,1096,361,6,4085,831,309,4
27,13,10,53,72,20,0,0,79,16,4
48,34,35,150,78,8,0,0,7,2,4
354,325,395,2713,2237,677,8,180,1915,538,4
1473,1495,6526,225,4740,44,0,1002,363,6,4
119,83,46,734,2542,160,15,51,467,48,4
131,115,132,478,189,103,0,0,350,109,4
104,118,131,231,565,52,0,56,204,52,4
54,40,48,290,66,60,0,0,219,56,4
315,317,276,2896,2394,455,15,162,698,134,4
43,31,24,143,133,7,0,1,10,1,4
1769,1814,3656,2336,2978,46,0,2624,259,31,4
55,40,51,342,75,86,0,0,310,82,4
2360,2395,6803,823,4861,54,0,1090,409,61,4
22,19,3,45,94,8,0,0,11,3,4
45,36,507,2150,1201,44,0,736,7,95,4
1840,1862,7040,253,4820,44,0,1023,360,7,4
823,813,1904,2006,122,5,0,2266,8,21,4
1405,1426,6542,233,4499,44,0,996,367,6,4
357,328,407,2669,2212,701,8,173,1970,564,4
1,2,0,0,1,10,0,0,3,0,4
309,299,292,2281,2323,411,9,172,840,176,4
1330,1353,6408,251,4444,44,0,1020,361,7,4
121,123,151,242,549,20,0,38,77,64,4
53,35,30,171,131,6,0,1,10,4,4
